platform	external_id	title	price	rating	review_count	sold	commission_rate	source_url	affiliate_link	image_url	purchase_signal	selected_order
mercado-livre	MLB3969177191	Bico Contato 0.8mm M6x25 Tocha Mig V8 Tork Boxer Com 10 Un	R$ 19,20	4.9		5mil	12	https://www.mercadolivre.com.br/bico-contato-08mm-m6x25-tocha-mig-v8-tork-boxer-com-10-un/p/MLB29243425?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3969177191&sid=affiliates	https://meli.la/2muQtDt	https://http2.mlstatic.com/D_Q_NP_2X_978737-MLA95644245488_102025-AB.webp	5mil vendidos no Mercado Livre	49
mercado-livre	MLB6567992156	Grampeador Tapeceiro Manual Madeira Estofado Profissional Aço Tapeçaria Alta Pressão Com 1000 Grampos FERCZ MÁQUINAS E FERRAMENTAS	R$ 38,99	4.8		5mil	12	https://www.mercadolivre.com.br/grampeador-tapeceiro-manual-madeira-estofado-profissional-aco-tapecaria-alta-pressao-com-1000-grampos-fercz-maquinas-e-ferramentas/p/MLB58582293?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB6567992156&sid=affiliates	https://meli.la/2PMcuBx	https://http2.mlstatic.com/D_Q_NP_2X_957203-MLA107170872473_022026-AB.webp	5mil vendidos no Mercado Livre	50
mercado-livre	MLB5701841518	A Pistola De Pintura Hvlp 1.4l 600w Com 4 Bicos Tpp150	R$ 184,30	4.8		5mil	12	https://www.mercadolivre.com.br/a-pistola-de-pintura-hvlp-14l-600w-com-4-bicos-tpp150/p/MLB55898949?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5701841518&sid=affiliates	https://meli.la/25HaHr2	https://http2.mlstatic.com/D_Q_NP_2X_888248-MLA109322110405_032026-AB.webp	5mil vendidos no Mercado Livre	51
mercado-livre	MLB5140907886	Lixadeira Teto E Parede Telescópica Profissional Com Led E Saco Coletor The Black Tools Btl750 750w	R$ 659,90	4.8		5mil	12	https://www.mercadolivre.com.br/lixadeira-teto-e-parede-telescopica-profissional-com-led-e-saco-coletor-the-black-tools-btl750-750w/p/MLB32161346?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5140907886&sid=affiliates	https://meli.la/1kLJ1Z5	https://http2.mlstatic.com/D_Q_NP_2X_807602-MLA98636800660_112025-AB.webp	5mil vendidos no Mercado Livre	52
mercado-livre	MLB3536894691	Plaina Elétrica Manual Para Madeira Bfp780 The Black Tools 780w 16500rpm	R$ 254,90	4.8		5mil	12	https://www.mercadolivre.com.br/plaina-eletrica-manual-para-madeira-bfp780-the-black-tools-780w-16500rpm/p/MLB28722886?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3536894691&sid=affiliates	https://meli.la/24X8H6r	https://http2.mlstatic.com/D_Q_NP_2X_654432-MLA113459248043_062026-AB.webp	5mil vendidos no Mercado Livre	53
mercado-livre	MLB3608314547	Serra Circular Profissional The Black Tools BTC1000 7.1/4 Pol. 185mm 1100w 60hz Com Disco Madeira	R$ 274,48	4.7		5mil	12	https://www.mercadolivre.com.br/serra-circular-profissional-the-black-tools-btc1000-714-pol-185mm-1100w-60hz-com-disco-madeira/p/MLB27010811?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3608314547&sid=affiliates	https://meli.la/28z1PPB	https://http2.mlstatic.com/D_Q_NP_2X_717570-MLA114209211177_072026-AB.webp	5mil vendidos no Mercado Livre	54
mercado-livre	MLB5760302776	Jogo Soquetes Catracas Ferramentas Kit Chave 216 Peças Completa Oficina Master Maleta Tkf216 The Black Tools	R$ 549,90	4.7		5mil	12	https://www.mercadolivre.com.br/jogo-soquetes-catracas-ferramentas-kit-chave-216-pecas-completa-oficina-master-maleta-tkf216-the-black-tools/p/MLB58515071?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5760302776&sid=affiliates	https://meli.la/1nWShvf	https://http2.mlstatic.com/D_Q_NP_2X_765367-MLA99991145075_112025-AB.webp	5mil vendidos no Mercado Livre	55
mercado-livre	MLB3902868166	Lavadora De Alta Pressão Kärcher K2 Plus Car 1740psi 1400w Canhão de Espuma Kärcher Lança de Jato Turbo Rotativo 127v	R$ 524,47	4.7		5mil	12	https://www.mercadolivre.com.br/lavadora-de-alta-pressao-krcher-k2-plus-car-1740psi-1400w-canhao-de-espuma-krcher-lanca-de-jato-turbo-rotativo-127v/p/MLB21348211?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB3902868166&sid=affiliates	https://meli.la/2r9A2UD	https://http2.mlstatic.com/D_Q_NP_2X_984744-MLA99637517360_122025-AB.webp	5mil vendidos no Mercado Livre	56
mercado-livre	MLB5235271694	Soprador De Folhas The Black Tools Tcb21b A Bateria Aspirador Elétrico Com Saco Coletor Cor Amarelo e Preto	R$ 169,90	4.6		5mil	12	https://www.mercadolivre.com.br/soprador-de-folhas-the-black-tools-tcb21b-a-bateria-aspirador-eletrico-com-saco-coletor-cor-amarelo-e-preto/p/MLB41312742?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5235271694&sid=affiliates	https://meli.la/1GC1YGD	https://http2.mlstatic.com/D_Q_NP_2X_615369-MLA111647297507_052026-AB.webp	5mil vendidos no Mercado Livre	57
mercado-livre	MLB5781221970	Martelo De Prego Profissional Tipo Unha Cabeça Em Aço Cabo Fibra Emborrachado Resistente Ferramenta Portátil E Multifuncional Construção Obra Casa Pedreiro Carpinteiro Serralheiro Reforma Marca Lfal	R$ 18,43	4.6		5mil	12	https://www.mercadolivre.com.br/martelo-de-prego-profissional-tipo-unha-cabeca-em-aco-cabo-fibra-emborrachado-resistente-ferramenta-portatil-e-multifuncional-construcao-obra-casa-pedreiro-carpinteiro-serralheiro-reforma-marca-lfal/p/MLB52379979?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5781221970&sid=affiliates	https://meli.la/2QFa2qT	https://http2.mlstatic.com/D_Q_NP_2X_868606-MLA100107212411_122025-AB.webp	5mil vendidos no Mercado Livre	58
mercado-livre	MLB5339180622	Kit De Ferramentas 169 Peças + Parafusadeira Furadeira 12v	R$ 236,45	4.9		1000	12	https://www.mercadolivre.com.br/kit-de-ferramentas-169-pecas--parafusadeira-furadeira-12v/up/MLBU3106873294?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5339180622&sid=affiliates	https://meli.la/2h2p1iX	https://http2.mlstatic.com/D_Q_NP_2X_839592-MLB113912675573_062026-AB.webp	1000 vendidos no Mercado Livre	59
mercado-livre	MLB4464180115	Carregador 21v 1a Bivolt Parafusadeira Bateria Litio P4	R$ 27	4.9		1000	12	https://www.mercadolivre.com.br/carregador-21v-1a-bivolt-parafusadeira-bateria-litio-p4/up/MLBU3782891508?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB4464180115&sid=affiliates	https://meli.la/19pixnw	https://http2.mlstatic.com/D_Q_NP_2X_636296-MLB106702012031_022026-AB.webp	1000 vendidos no Mercado Livre	60
mercado-livre	MLB5575872334	Mangueira Para Compressor Bomba De Ar Portátil Rosca M6 Preto	R$ 39,77	4.9		1000	12	https://www.mercadolivre.com.br/mangueira-para-compressor-bomba-de-ar-portatil-rosca-m6/up/MLBU3355643113?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5575872334&sid=affiliates	https://meli.la/33d2Lo1	https://http2.mlstatic.com/D_Q_NP_2X_985675-MLB93971690737_102025-AB.webp	1000 vendidos no Mercado Livre	61
mercado-livre	MLB5661583120	Pressostato Cebolinha 1/4 120160psi Compressor Suspensão Ar	R$ 62,46	4.9		1000	12	https://www.mercadolivre.com.br/pressostato-cebolinha-14-120160psi-compressor-suspensao-ar/up/MLBU3402614222?pdp_filters=deal%3AMLB1578289-1&extra_comm=false&brand_comm=false#polycard_client=affiliates&wid=MLB5661583120&sid=affiliates	https://meli.la/1TTqQkZ	https://http2.mlstatic.com/D_Q_NP_2X_852576-MLB113857733021_062026-AB.webp	1000 vendidos no Mercado Livre	62
